breaking,(BED was),burnetcha-e3-p2
justifying,(BED was),burnetcha-e3-p2
directing,(BED was),burnetcha-e3-p2
treating,(BED was),burnetcha-e3-p2
coming,(BED was),burnetcha-e3-p2
workynge,(BEP be),chaplain-e1-p2
remaynynge,(BEP is),chaplain-e1-p2
making,(BEP are),chatton-e3-p2
going,(BEP are),chatton-e3-p2
going,(BED was),clowes-e2-p2
comming,(BEN been),clowes-e2-p2
going,(BEN been),clowes-e2-p2
sticking,(BEP be),clowes-e2-p2
running,(BEP am),conway2-e3-p2
trying,(BEP is),conway2-e3-p2
endeavoring,(BEP are),conway2-e3-p2
wanting,(BEN been),conway2-e3-p2
drawing,(BED were),conway2-e3-p2
buylding,(BEP are),cromwell-e1-p2
making,(BED was),deloney-e2-p2
raising,(BED was),deloney-e2-p2
making,(BEP are),deloney-e2-p2
adioyning,(BEP is),edmondes-e2-p2
praying,(BED were),elyot-e1-p2
wauerynge,(BED were),elyot-e1-p2
inlarging,(BED were),evelyn-e3-p2
contriving,(BED was),evelyn-e3-p2
shyppynge,(BED was),fabyan-e1-p2
assentyng,(BED was),fabyan-e1-p2
co~mynge,(BED were),fabyan-e1-p2
breeding,(BEP $'s),farquhar-e3-p2
Gabbering,(BED were),farquhar-e3-p2
dying,(BEP $'m),farquhar-e3-p2
going,(BEP are),farquhar-e3-p2
going,(BEP are),fiennes-e3-p2
rideing,(BED were),fiennes-e3-p2
walking,(BEP are),fiennes-e3-p2
falling,(BED was),fiennes-e3-p2
endytynge,(BED was),fisher-e1-p2
eatynge,(BEP is),fitzh-e1-p2
beytynge,(BEP is),fitzh-e1-p2
lyuynge,(BED was),fitzh-e1-p2
distilling,(BED was),forman-diary-e2-p2
rideinge,(BED was),fox-e3-p2
goeinge,(BED was),fox-e3-p2
searchinge,(BED were),fox-e3-p2
goeinge,(BED was),fox-e3-p2
searchinge,(BEN beene),fox-e3-p2
lyeinge,(BED was),fox-e3-p2
flying,(BED were),fryer-e3-p2
conquering,(BEN been),fryer-e3-p2
Immuring,(BEP is),fryer-e3-p2
missing,(BED were),fryer-e3-p2
wanting,(BED were),fryer-e3-p2
passing,(BED were),fryer-e3-p2
passing,(BEP are),fryer-e3-p2
talking,(BED was),gawdy-e2-p2
rostinge,(BED was),harman-e1-p2
talkinge,(BED was),harman-e1-p2
saying,(BEP is),hoole-e3-p2
